"__glayCluster","interaction","KER","name","selected","shared interaction","shared name","stringdb::coexpression","stringdb::cooccurrence","stringdb::databases","stringdb::experiments","stringdb::fusion","stringdb::interspecies","stringdb::neighborhood","stringdb::score","stringdb::textmining"
,"pp",,"9606.ENSP00000498441 (pp) 9606.ENSP00000215727","false","pp","9606.ENSP00000498441 (pp) SERPIND1","0.516",,"0.5","0.053",,,,"0.96","0.847"
,"pp",,"9606.ENSP00000498441 (pp) 9606.ENSP00000308938","false","pp","9606.ENSP00000498441 (pp) 5340","0.838",,,,,,,"0.965","0.799"
,"pp",,"9606.ENSP00000498441 (pp) 9606.ENSP00000346839","false","pp","9606.ENSP00000498441 (pp) 2335","0.083",,"0.72","0.121",,,,"0.932","0.737"
,"pp",,"9606.ENSP00000498441 (pp) 9606.ENSP00000308541","false","pp","9606.ENSP00000498441 (pp) 2147","0.879",,"0.9","0.966",,,,"0.999","0.887"
,"pp",,"9606.ENSP00000498441 (pp) 9606.ENSP00000452786","false","pp","9606.ENSP00000498441 (pp) 3690",,,"0.9",,,,,"0.978","0.798"
,"pp",,"9606.ENSP00000498441 (pp) 9606.ENSP00000260356","false","pp","9606.ENSP00000498441 (pp) 7057","0.043",,"0.72","0.313",,,,"0.903","0.536"
,"pp",,"9606.ENSP00000217386 (pp) 9606.ENSP00000369647","false","pp","5020 (pp) 551","0.372","0.056","0.4",,,,,"0.959","0.9"
,"pp",,"9606.ENSP00000217386 (pp) 9606.ENSP00000324270","false","pp","5020 (pp) 5021","0.063",,"0.9",,,,,"0.999","0.999"
,"pp",,"9606.ENSP00000217386 (pp) 9606.ENSP00000276571","false","pp","5020 (pp) 1392","0.067",,,,,,,"0.92","0.918"
,"pp",,"9606.ENSP00000217386 (pp) 9606.ENSP00000256010","false","pp","5020 (pp) 4922",,,"0.4",,,,,"0.917","0.868"
,"pp",,"9606.ENSP00000217386 (pp) 9606.ENSP00000299178","false","pp","5020 (pp) 552","0.063",,"0.5",,,,,"0.993","0.987"
,"pp",,"9606.ENSP00000256637 (pp) 9606.ENSP00000053867","false","pp","9606.ENSP00000256637 (pp) 2896","0.085",,,"0.48",,,,"0.968","0.94"
,"pp",,"9606.ENSP00000256637 (pp) 9606.ENSP00000172229","false","pp","9606.ENSP00000256637 (pp) 4804",,,"0.9","0.688",,,,"0.999","0.997"
,"pp",,"9606.ENSP00000256637 (pp) 9606.ENSP00000431418","false","pp","9606.ENSP00000256637 (pp) 4914",,,,"0.45",,,,"0.905","0.835"
,"pp",,"9606.ENSP00000256637 (pp) 9606.ENSP00000277120","false","pp","9606.ENSP00000256637 (pp) 4915","0.074",,,"0.44",,,,"0.933","0.882"
,"pp",,"9606.ENSP00000256637 (pp) 9606.ENSP00000354207","false","pp","9606.ENSP00000256637 (pp) 4916",,,,"0.436",,,,"0.907","0.842"
,"pp",,"9606.ENSP00000256637 (pp) 9606.ENSP00000256010","false","pp","9606.ENSP00000256637 (pp) 4922",,,,"0.983",,,,"0.999","0.991"
,"pp",,"9606.ENSP00000256637 (pp) 9606.ENSP00000414303","false","pp","9606.ENSP00000256637 (pp) 627",,,,"0.772",,,,"0.998","0.995"
,"pp",,"9606.ENSP00000263062 (pp) 9606.ENSP00000312244","false","pp","9606.ENSP00000263062 (pp) 9606.ENSP00000312244","0.049",,"0.9","0.376",,,,"0.95","0.266"
,"pp",,"9606.ENSP00000263062 (pp) 9606.ENSP00000462945","false","pp","9606.ENSP00000263062 (pp) 9606.ENSP00000462945","0.095",,"0.9",,,,,"0.91","0.091"
,"pp",,"9606.ENSP00000263062 (pp) 9606.ENSP00000331310","false","pp","9606.ENSP00000263062 (pp) 9606.ENSP00000331310","0.049",,"0.9","0.931",,,,"0.997","0.6"
,"pp",,"9606.ENSP00000263062 (pp) 9606.ENSP00000406037","false","pp","9606.ENSP00000263062 (pp) 84148","0.055",,"0.9","0.468",,,,"0.958","0.273"
,"pp",,"9606.ENSP00000263062 (pp) 9606.ENSP00000352925","false","pp","9606.ENSP00000263062 (pp) 8295",,,"0.9","0.952",,,,"0.998","0.702"
,"pp",,"9606.ENSP00000263062 (pp) 9606.ENSP00000494750","false","pp","9606.ENSP00000263062 (pp) 60",,,"0.9","0.477",,,,"0.947","0.085"
,"pp",,"9606.ENSP00000263062 (pp) 9606.ENSP00000362166","false","pp","9606.ENSP00000263062 (pp) 9606.ENSP00000362166","0.049",,"0.9","0.963",,,,"0.999","0.96"
,"pp",,"9606.ENSP00000263062 (pp) 9606.ENSP00000340330","false","pp","9606.ENSP00000263062 (pp) 9606.ENSP00000340330","0.056",,"0.9","0.93",,,,"0.997","0.723"
,"pp",,"9606.ENSP00000263062 (pp) 9606.ENSP00000397552","false","pp","9606.ENSP00000263062 (pp) 9606.ENSP00000397552",,,"0.9","0.869",,,,"0.99","0.304"
,"pp",,"9606.ENSP00000263062 (pp) 9606.ENSP00000473172","false","pp","9606.ENSP00000263062 (pp) 9606.ENSP00000473172",,,"0.9","0.796",,,,"0.985","0.357"
,"pp",,"9606.ENSP00000362082 (pp) 9606.ENSP00000267163","false","pp","9606.ENSP00000362082 (pp) RB1",,,"0.9","0.668",,,,"0.989","0.712"
,"pp",,"9606.ENSP00000362082 (pp) 9606.ENSP00000413720","false","pp","9606.ENSP00000362082 (pp) 1028;CDKN1C","0.098",,"0.9","0.844",,,,"0.992","0.508"
,"pp",,"9606.ENSP00000362082 (pp) 9606.ENSP00000227507","false","pp","9606.ENSP00000362082 (pp) 595",,"0.064","0.9",,,,,"0.939","0.405"
,"pp",,"9606.ENSP00000362082 (pp) 9606.ENSP00000362768","false","pp","9606.ENSP00000362082 (pp) 9606.ENSP00000362768","0.044",,"0.9","0.157",,,,"0.927","0.202"
,"pp",,"9606.ENSP00000362082 (pp) 9606.ENSP00000368458","false","pp","9606.ENSP00000362082 (pp) PCNA",,,"0.9","0.711",,,,"0.978","0.326"
,"pp",,"9606.ENSP00000362082 (pp) 9606.ENSP00000261254","false","pp","9606.ENSP00000362082 (pp) 894","0.044","0.059","0.9",,,,,"0.937","0.383"
,"pp",,"9606.ENSP00000362082 (pp) 9606.ENSP00000324806","false","pp","9606.ENSP00000362082 (pp) 2932",,,"0.9",,,,,"0.935","0.384"
,"pp",,"9606.ENSP00000226105 (pp) 9606.ENSP00000401564","false","pp","9606.ENSP00000226105 (pp) 5902","0.074",,,"0.582",,,,"0.942","0.864"
,"pp",,"9606.ENSP00000226105 (pp) 9606.ENSP00000446215","false","pp","9606.ENSP00000226105 (pp) RAN","0.06",,,"0.917",,,,"0.976","0.719"
"0","pp",,"9606.ENSP00000359506 (pp) 9606.ENSP00000437256","false","pp","FMR1 (pp) 23405","0.06",,,"0.329",,,,"0.991","0.988"
,"pp",,"9606.ENSP00000359506 (pp) 9606.ENSP00000497806","false","pp","FMR1 (pp) 1742",,,,,,,,"0.938","0.938"
,"pp",,"9606.ENSP00000359506 (pp) 9606.ENSP00000446576","false","pp","FMR1 (pp) 6311","0.049",,,"0.26",,,,"0.901","0.871"
"0","pp",,"9606.ENSP00000359506 (pp) 9606.ENSP00000481038","false","pp","FMR1 (pp) CYFIP1","0.048",,"0.9","0.401",,,,"0.999","0.998"
,"pp",,"9606.ENSP00000356213 (pp) 9606.ENSP00000480012","false","pp","7432 (pp) 135",,,"0.9",,,,,"0.917","0.208"
,"pp",,"9606.ENSP00000356213 (pp) 9606.ENSP00000483721","false","pp","7432 (pp) 117","0.088",,"0.4","0.148",,,,"0.981","0.966"
,"pp",,"9606.ENSP00000356213 (pp) 9606.ENSP00000377353","false","pp","7432 (pp) 1812","0.108",,"0.9",,,,,"0.933","0.311"
,"pp",,"9606.ENSP00000356213 (pp) 9606.ENSP00000384364","false","pp","7432 (pp) 4852","0.152","0.2",,,,,,"0.98","0.973"
,"pp",,"9606.ENSP00000274711 (pp) 9606.ENSP00000385142","false","pp","9606.ENSP00000274711 (pp) NRXN1","0.158",,"0.5","0.439",,,,"0.997","0.992"
,"pp",,"9606.ENSP00000274711 (pp) 9606.ENSP00000265459","false","pp","9606.ENSP00000274711 (pp) NRXN2","0.1",,"0.5","0.439",,,,"0.993","0.977"
,"pp",,"9606.ENSP00000274711 (pp) 9606.ENSP00000497806","false","pp","9606.ENSP00000274711 (pp) 1742","0.068",,,"0.11",,,,"0.902","0.891"
,"pp",,"9606.ENSP00000274711 (pp) 9606.ENSP00000489551","false","pp","9606.ENSP00000274711 (pp) NRXN3","0.127",,"0.5","0.439",,,,"0.92","0.714"
,"pp",,"9606.ENSP00000217381 (pp) 9606.ENSP00000262018","false","pp","SNTA1 (pp) SGCA","0.062",,"0.72","0.107",,,,"0.967","0.88"
,"pp",,"9606.ENSP00000217381 (pp) 9606.ENSP00000477999","false","pp","SNTA1 (pp) 4842",,,,"0.912",,,,"0.979","0.779"
,"pp",,"9606.ENSP00000217381 (pp) 9606.ENSP00000354923","false","pp","SNTA1 (pp) DMD","0.042",,"0.72","0.853",,,,"0.998","0.966"
,"pp",,"9606.ENSP00000217381 (pp) 9606.ENSP00000470152","false","pp","SNTA1 (pp) DTNA","0.043",,,"0.717",,,,"0.984","0.946"
,"pp",,"9606.ENSP00000217381 (pp) 9606.ENSP00000242729","false","pp","SNTA1 (pp) SSPN","0.062",,"0.72",,,,,"0.96","0.863"
,"pp",,"9606.ENSP00000217381 (pp) 9606.ENSP00000442600","false","pp","SNTA1 (pp) DAG1","0.058",,"0.72","0.181",,,,"0.985","0.939"
,"pp",,"9606.ENSP00000217381 (pp) 9606.ENSP00000338343","false","pp","SNTA1 (pp) SGCD","0.067",,"0.72",,,,,"0.967","0.887"
,"pp",,"9606.ENSP00000217381 (pp) 9606.ENSP00000218867","false","pp","SNTA1 (pp) SGCG","0.066",,"0.54",,,,,"0.918","0.825"
,"pp",,"9606.ENSP00000215095 (pp) 9606.ENSP00000379602","false","pp","9606.ENSP00000215095 (pp) 6843","0.088",,"0.9","0.673",,,,"0.994","0.833"
,"pp",,"9606.ENSP00000215095 (pp) 9606.ENSP00000258301","false","pp","9606.ENSP00000215095 (pp) 9606.ENSP00000258301",,,"0.54","0.176",,,,"0.93","0.831"
,"pp",,"9606.ENSP00000215095 (pp) 9606.ENSP00000249647","false","pp","9606.ENSP00000215095 (pp) 9606.ENSP00000249647","0.057",,"0.8","0.67",,,,"0.991","0.879"
,"pp",,"9606.ENSP00000215095 (pp) 9606.ENSP00000263864","false","pp","9606.ENSP00000215095 (pp) 9606.ENSP00000263864",,,"0.54","0.307",,,,"0.96","0.886"
,"pp",,"9606.ENSP00000215095 (pp) 9606.ENSP00000254976","false","pp","9606.ENSP00000215095 (pp) SNAP25","0.188",,"0.54","0.719",,,,"0.997","0.98"
,"pp",,"9606.ENSP00000215095 (pp) 9606.ENSP00000362399","false","pp","9606.ENSP00000215095 (pp) 6812","0.123",,"0.9","0.865",,,,"0.999","0.94"
,"pp",,"9606.ENSP00000215095 (pp) 9606.ENSP00000321826","false","pp","9606.ENSP00000215095 (pp) 9606.ENSP00000321826",,,"0.54","0.257",,,,"0.917","0.777"
,"pp",,"9606.ENSP00000215095 (pp) 9606.ENSP00000418572","false","pp","9606.ENSP00000215095 (pp) 6844;VAMP2","0.122",,"0.9","0.713",,,,"0.998","0.963"
,"pp",,"9606.ENSP00000215095 (pp) 9606.ENSP00000262640","false","pp","9606.ENSP00000215095 (pp) 6845",,,"0.54","0.246",,,,"0.94","0.843"
,"pp",,"9606.ENSP00000215095 (pp) 9606.ENSP00000482826","false","pp","9606.ENSP00000215095 (pp) 9606.ENSP00000482826","0.151",,"0.54","0.793",,,,"0.953","0.493"
,"pp",,"9606.ENSP00000215095 (pp) 9606.ENSP00000263354","false","pp","9606.ENSP00000215095 (pp) 9606.ENSP00000263354","0.055",,"0.54","0.746",,,,"0.954","0.637"
,"pp",,"9606.ENSP00000312652 (pp) 9606.ENSP00000355370","false","pp","3952 (pp) 1270",,,"0.9",,,,,"0.967","0.685"
"0","pp",,"9606.ENSP00000312652 (pp) 9606.ENSP00000427514","false","pp","3952 (pp) CEBPA","0.06",,"0.75",,,,,"0.943","0.78"
,"pp",,"9606.ENSP00000312652 (pp) 9606.ENSP00000384364","false","pp","3952 (pp) 4852",,,,,,,,"0.996","0.996"
"0","pp",,"9606.ENSP00000312652 (pp) 9606.ENSP00000389814","false","pp","3952 (pp) ADIPOQ","0.684",,,,,,,"0.994","0.983"
,"pp",,"9606.ENSP00000312652 (pp) 9606.ENSP00000335074","false","pp","3952 (pp) 51738","0.042",,"0.75",,,,,"0.994","0.978"
,"pp",,"9606.ENSP00000312652 (pp) 9606.ENSP00000385675","false","pp","3952 (pp) 3569",,,,,,,,"0.919","0.919"
,"pp",,"9606.ENSP00000481733 (pp) 9606.ENSP00000263205","false","pp","9606.ENSP00000481733 (pp) 51586","0.067",,"0.8","0.985",,,,"0.999","0.952"
,"pp",,"9606.ENSP00000481733 (pp) 9606.ENSP00000355094","false","pp","9606.ENSP00000481733 (pp) 9444",,,,"0.994",,,,"0.994",
,"pp",,"9606.ENSP00000481733 (pp) 9606.ENSP00000363193","false","pp","9606.ENSP00000481733 (pp) 9968",,,"0.9","0.994",,,,"0.999","0.547"
"0","pp",,"9606.ENSP00000481733 (pp) 9606.ENSP00000461879","false","pp","9606.ENSP00000481733 (pp) POLR2A",,,,"0.893",,,,"0.913","0.22"
"0","pp",,"9606.ENSP00000282356 (pp) 9606.ENSP00000379098","false","pp","9606.ENSP00000282356 (pp) CAMK2B","0.084","0.078","0.9","0.052",,,,"0.918","0.143"
,"pp",,"9606.ENSP00000282356 (pp) 9606.ENSP00000350359","false","pp","9606.ENSP00000282356 (pp) 9606.ENSP00000350359",,,"0.9",,,,,"0.913","0.174"
,"pp",,"9606.ENSP00000282356 (pp) 9606.ENSP00000336790","false","pp","9606.ENSP00000282356 (pp) 468;ATF4","0.078",,"0.9","0.092",,,,"0.915","0.111"
"0","pp",,"9606.ENSP00000282356 (pp) 9606.ENSP00000304643","false","pp","9606.ENSP00000282356 (pp) 9606.ENSP00000304643","0.067",,"0.9","0.129",,,,"0.998","0.986"
,"pp",,"9606.ENSP00000282356 (pp) 9606.ENSP00000262367","false","pp","9606.ENSP00000282356 (pp) CREBBP",,,"0.9","0.051",,,,"0.937","0.397"
"0","pp",,"9606.ENSP00000282356 (pp) 9606.ENSP00000315299","false","pp","9606.ENSP00000282356 (pp) 9606.ENSP00000315299","0.067",,"0.9","0.246",,,,"0.998","0.987"
,"pp",,"9606.ENSP00000282356 (pp) 9606.ENSP00000329140","false","pp","9606.ENSP00000282356 (pp) 9606.ENSP00000329140",,,"0.9","0.045",,,,"0.903","0.074"
"0","pp",,"9606.ENSP00000282356 (pp) 9606.ENSP00000312741","false","pp","9606.ENSP00000282356 (pp) 10645","0.061","0.134","0.9","0.185",,,,"0.945","0.305"
"0","pp",,"9606.ENSP00000282356 (pp) 9606.ENSP00000369689","false","pp","9606.ENSP00000282356 (pp) 9606.ENSP00000369689","0.067",,"0.9","0.246",,,,"0.998","0.987"
,"pp",,"9606.ENSP00000282356 (pp) 9606.ENSP00000342136","false","pp","9606.ENSP00000282356 (pp) 9606.ENSP00000342136",,,"0.9","0.045",,,,"0.903","0.068"
"0","pp",,"9606.ENSP00000282356 (pp) 9606.ENSP00000482457","false","pp","9606.ENSP00000282356 (pp) 9606.ENSP00000482457",,,"0.9",,,,,"0.915","0.192"
"0","pp",,"9606.ENSP00000282356 (pp) 9606.ENSP00000500386","false","pp","9606.ENSP00000282356 (pp) CAMK2A","0.106","0.077","0.9","0.052",,,,"0.924","0.181"
,"pp",,"9606.ENSP00000282356 (pp) 9606.ENSP00000264606","false","pp","9606.ENSP00000282356 (pp) 9759","0.074",,"0.9","0.295",,,,"0.96","0.471"
"0","pp",,"9606.ENSP00000282356 (pp) 9606.ENSP00000419081","false","pp","9606.ENSP00000282356 (pp) 9606.ENSP00000419081","0.067",,"0.9","0.129",,,,"0.998","0.986"
,"pp",,"9606.ENSP00000282356 (pp) 9606.ENSP00000387699","false","pp","9606.ENSP00000282356 (pp) 1385","0.042",,"0.9","0.072",,,,"0.986","0.87"
,"pp",,"9606.ENSP00000282356 (pp) 9606.ENSP00000481956","false","pp","9606.ENSP00000282356 (pp) 9606.ENSP00000481956",,,"0.9","0.045",,,,"0.903","0.074"
,"pp",,"9606.ENSP00000282356 (pp) 9606.ENSP00000271889","false","pp","9606.ENSP00000282356 (pp) CREB3L4",,,"0.9","0.071",,,,"0.903",
,"pp",,"9606.ENSP00000268712 (pp) 9606.ENSP00000405330","false","pp","NCOR1 (pp) 2099",,,"0.9","0.8",,,,"0.999","0.987"
,"pp",,"9606.ENSP00000268712 (pp) 9606.ENSP00000343925","false","pp","NCOR1 (pp) 2100",,,"0.9","0.119",,,,"0.97","0.694"
,"pp",,"9606.ENSP00000268712 (pp) 9606.ENSP00000363822","false","pp","NCOR1 (pp) 367","0.043",,"0.5","0.883",,,,"0.991","0.869"
,"pp",,"9606.ENSP00000268712 (pp) 9606.ENSP00000302967","false","pp","NCOR1 (pp) 8841;HDAC3","0.075",,"0.8","0.933",,,,"0.999","0.997"
,"pp",,"9606.ENSP00000268712 (pp) 9606.ENSP00000385523","false","pp","NCOR1 (pp) 5465","0.049",,"0.5","0.834",,,,"0.991","0.907"
,"pp",,"9606.ENSP00000268712 (pp) 9606.ENSP00000362649","false","pp","NCOR1 (pp) 3065","0.081",,"0.8","0.436",,,,"0.999","0.997"
,"pp",,"9606.ENSP00000268712 (pp) 9606.ENSP00000408617","false","pp","NCOR1 (pp) 9734",,,"0.5","0.382",,,,"0.972","0.918"
,"pp",,"9606.ENSP00000268712 (pp) 9606.ENSP00000287820","false","pp","NCOR1 (pp) 5468",,,"0.5","0.984",,,,"0.999","0.986"
,"pp",,"9606.ENSP00000268712 (pp) 9606.ENSP00000430432","false","pp","NCOR1 (pp) 3066;HDAC2","0.067",,"0.8","0.236",,,,"0.994","0.967"
,"pp",,"9606.ENSP00000268712 (pp) 9606.ENSP00000327213","false","pp","NCOR1 (pp) NRIP1",,,"0.5","0.09",,,,"0.907","0.813"
,"pp",,"9606.ENSP00000363046 (pp) 9606.ENSP00000367747","false","pp","9606.ENSP00000363046 (pp) PLCH2",,,"0.9","0.093",,,,"0.912","0.116"
,"pp",,"9606.ENSP00000363046 (pp) 9606.ENSP00000338185","false","pp","9606.ENSP00000363046 (pp) 23236",,,"0.9",,,,,"0.919","0.227"
,"pp",,"9606.ENSP00000363046 (pp) 9606.ENSP00000482457","false","pp","9606.ENSP00000363046 (pp) 9606.ENSP00000482457",,,"0.9",,,,,"0.911","0.149"
,"pp",,"9606.ENSP00000363046 (pp) 9606.ENSP00000411152","false","pp","9606.ENSP00000363046 (pp) 9606.ENSP00000411152",,,"0.9",,,,,"0.954","0.567"
,"pp",,"9606.ENSP00000363046 (pp) 9606.ENSP00000357583","false","pp","9606.ENSP00000363046 (pp) 3632","0.049",,"0.9",,,,,"0.916","0.189"
,"pp",,"9606.ENSP00000398629 (pp) 9606.ENSP00000337949","false","pp","9606.ENSP00000398629 (pp) 3363",,,"0.9","0.19",,,,"0.919","0.091"
,"pp",,"9606.ENSP00000398629 (pp) 9606.ENSP00000360141","false","pp","9606.ENSP00000398629 (pp) 2778","0.067",,"0.9","0.772",,,,"0.98","0.181"
,"pp",,"9606.ENSP00000398629 (pp) 9606.ENSP00000257068","false","pp","9606.ENSP00000398629 (pp) 4544",,,"0.9","0.171",,,,"0.913",
,"pp",,"9606.ENSP00000398629 (pp) 9606.ENSP00000292303","false","pp","9606.ENSP00000398629 (pp) 1234",,,"0.9","0.12",,,,"0.913","0.101"
,"pp",,"9606.ENSP00000398629 (pp) 9606.ENSP00000229264","false","pp","9606.ENSP00000398629 (pp) 2784","0.058",,"0.54","0.997",,,,"0.999","0.72"
,"pp",,"9606.ENSP00000398629 (pp) 9606.ENSP00000421710","false","pp","9606.ENSP00000398629 (pp) 9606.ENSP00000421710",,,"0.54",,,,,"0.94","0.876"
,"pp",,"9606.ENSP00000262178 (pp) 9606.ENSP00000356213","false","pp","7434 (pp) 7432","0.042",,"0.9","0.105",,,,"0.999","0.999"
,"pp",,"9606.ENSP00000262178 (pp) 9606.ENSP00000360141","false","pp","7434 (pp) 2778",,,"0.9","0.926",,,,"0.994","0.284"
,"pp",,"9606.ENSP00000262178 (pp) 9606.ENSP00000462647","false","pp","7434 (pp) 116","0.049",,"0.9","0.907",,,,"0.999","0.998"
,"pp",,"9606.ENSP00000296597 (pp) 9606.ENSP00000354665","false","pp","9606.ENSP00000296597 (pp) 9606.ENSP00000354665",,,"0.838",,,,,"0.943","0.663"
,"pp",,"9606.ENSP00000296597 (pp) 9606.ENSP00000423673","false","pp","9606.ENSP00000296597 (pp) 9606.ENSP00000423673","0.11",,"0.838","0.507",,,,"0.955","0.445"
,"pp",,"9606.ENSP00000296597 (pp) 9606.ENSP00000327268","false","pp","9606.ENSP00000296597 (pp) 4729","0.171",,"0.838","0.729",,,,"0.992","0.824"
,"pp",,"9606.ENSP00000296597 (pp) 9606.ENSP00000441126","false","pp","9606.ENSP00000296597 (pp) 9606.ENSP00000441126","0.153",,"0.838",,,,,"0.9","0.328"
,"pp",,"9606.ENSP00000296597 (pp) 9606.ENSP00000407336","false","pp","9606.ENSP00000296597 (pp) 9606.ENSP00000407336","0.188",,"0.838","0.507",,,,"0.956","0.404"
,"pp",,"9606.ENSP00000296597 (pp) 9606.ENSP00000392709","false","pp","9606.ENSP00000296597 (pp) 4719","0.084",,"0.838","0.797",,,,"0.992","0.788"
,"pp",,"9606.ENSP00000296597 (pp) 9606.ENSP00000497587","false","pp","9606.ENSP00000296597 (pp) 4723","0.08",,"0.838","0.507",,,,"0.99","0.883"
,"pp",,"9606.ENSP00000296597 (pp) 9606.ENSP00000330737","false","pp","9606.ENSP00000296597 (pp) 9606.ENSP00000330737","0.252",,"0.935",,,,,"0.998","0.963"
,"pp",,"9606.ENSP00000296597 (pp) 9606.ENSP00000360492","false","pp","9606.ENSP00000296597 (pp) 9606.ENSP00000360492","0.105",,"0.838",,,,,"0.968","0.801"
,"pp",,"9606.ENSP00000296597 (pp) 9606.ENSP00000299166","false","pp","9606.ENSP00000296597 (pp) 9606.ENSP00000299166","0.099",,"0.838","0.715",,,,"0.971","0.404"
,"pp",,"9606.ENSP00000296597 (pp) 9606.ENSP00000323076","false","pp","9606.ENSP00000296597 (pp) 9606.ENSP00000323076","0.076",,"0.838",,,,,"0.965","0.785"
,"pp",,"9606.ENSP00000296597 (pp) 9606.ENSP00000301457","false","pp","9606.ENSP00000296597 (pp) 9606.ENSP00000301457","0.105",,"0.838","0.478",,,,"0.959","0.522"
,"pp",,"9606.ENSP00000296597 (pp) 9606.ENSP00000358272","false","pp","9606.ENSP00000296597 (pp) 9606.ENSP00000358272","0.188",,"0.838","0.218",,,,"0.987","0.892"
,"pp",,"9606.ENSP00000296597 (pp) 9606.ENSP00000233627","false","pp","9606.ENSP00000296597 (pp) 374291","0.108",,"0.838","0.487",,,,"0.985","0.831"
,"pp",,"9606.ENSP00000296597 (pp) 9606.ENSP00000346196","false","pp","9606.ENSP00000296597 (pp) 9606.ENSP00000346196","0.083",,"0.935","0.435",,,,"0.974","0.323"
,"pp",,"9606.ENSP00000347464 (pp) 9606.ENSP00000347655","false","pp","9606.ENSP00000347464 (pp) 2870","0.072",,,,,,,"0.944","0.943"
,"pp",,"9606.ENSP00000347464 (pp) 9606.ENSP00000497733","false","pp","9606.ENSP00000347464 (pp) CDC42","0.049",,"0.9","0.326",,,,"0.971","0.611"
,"pp",,"9606.ENSP00000347464 (pp) 9606.ENSP00000267257","false","pp","9606.ENSP00000347464 (pp) PXN","0.067",,,"0.797",,,,"0.999","0.996"
,"pp",,"9606.ENSP00000347464 (pp) 9606.ENSP00000495631","false","pp","9606.ENSP00000347464 (pp) 9606.ENSP00000495631","0.058",,"0.4","0.895",,,,"0.998","0.981"
"0","pp",,"9606.ENSP00000347464 (pp) 9606.ENSP00000362680","false","pp","9606.ENSP00000347464 (pp) 9606.ENSP00000362680","0.042",,"0.9","0.045",,,,"0.934","0.37"
,"pp",,"9606.ENSP00000263025 (pp) 9606.ENSP00000340820","false","pp","MAPK3 (pp) MAPT","0.058",,"0.9","0.525",,,,"0.968","0.37"
,"pp",,"9606.ENSP00000263025 (pp) 9606.ENSP00000405330","false","pp","MAPK3 (pp) 2099",,,"0.9",,,,,"0.981","0.824"
,"pp",,"9606.ENSP00000263025 (pp) 9606.ENSP00000357055","false","pp","MAPK3 (pp) 8682","0.044",,"0.7","0.623",,,,"0.961","0.687"
"0","pp",,"9606.ENSP00000263025 (pp) 9606.ENSP00000282561","false","pp","MAPK3 (pp) GJA1",,,"0.9",,,,,"0.947","0.499"
,"pp",,"9606.ENSP00000263025 (pp) 9606.ENSP00000478887","false","pp","MAPK3 (pp) MYC",,,"0.9","0.292",,,,"0.986","0.829"
,"pp",,"9606.ENSP00000263025 (pp) 9606.ENSP00000381185","false","pp","MAPK3 (pp) 596","0.067",,"0.9",,,,,"0.985","0.853"
,"pp",,"9606.ENSP00000263025 (pp) 9606.ENSP00000360266","false","pp","MAPK3 (pp) 3725",,,"0.9","0.324",,,,"0.987","0.824"
,"pp",,"9606.ENSP00000263025 (pp) 9606.ENSP00000387699","false","pp","MAPK3 (pp) 1385","0.09",,"0.9",,,,,"0.987","0.876"
,"pp",,"9606.ENSP00000263025 (pp) 9606.ENSP00000500582","false","pp","MAPK3 (pp) AKT3","0.099",,"0.9","0.11",,,,"0.928","0.215"
"0","pp",,"9606.ENSP00000263025 (pp) 9606.ENSP00000385675","false","pp","MAPK3 (pp) 3569","0.055",,"0.4",,,,,"0.905","0.846"
"0","pp",,"9606.ENSP00000263025 (pp) 9606.ENSP00000472546","false","pp","MAPK3 (pp) 8605","0.055",,"0.9",,,,,"0.907","0.098"
"0","pp",,"9606.ENSP00000263025 (pp) 9606.ENSP00000414303","false","pp","MAPK3 (pp) 627",,,"0.75",,,,,"0.942","0.78"
"0","pp",,"9606.ENSP00000263025 (pp) 9606.ENSP00000408695","false","pp","MAPK3 (pp) 5578","0.063",,"0.9","0.102",,,,"0.956","0.542"
,"pp",,"9606.ENSP00000263025 (pp) 9606.ENSP00000329357","false","pp","MAPK3 (pp) 6667","0.072",,"0.9","0.54",,,,"0.972","0.425"
,"pp",,"9606.ENSP00000263025 (pp) 9606.ENSP00000497997","false","pp","MAPK3 (pp) MALT1","0.07",,"0.9","0.099",,,,"0.924","0.206"
"0","pp",,"9606.ENSP00000263025 (pp) 9606.ENSP00000396045","false","pp","MAPK3 (pp) 100137049","0.049",,"0.9",,,,,"0.902","0.057"
"0","pp",,"9606.ENSP00000263025 (pp) 9606.ENSP00000290472","false","pp","MAPK3 (pp) 283748","0.049",,"0.9",,,,,"0.908","0.113"
,"pp",,"9606.ENSP00000263025 (pp) 9606.ENSP00000343925","false","pp","MAPK3 (pp) 2100",,,"0.9",,,,,"0.955","0.578"
,"pp",,"9606.ENSP00000263025 (pp) 9606.ENSP00000398698","false","pp","MAPK3 (pp) 7124","0.062",,,,,,,"0.922","0.921"
,"pp",,"9606.ENSP00000263025 (pp) 9606.ENSP00000441954","false","pp","MAPK3 (pp) 4090","0.068",,"0.9",,,,,"0.931","0.328"
,"pp",,"9606.ENSP00000263025 (pp) 9606.ENSP00000401888","false","pp","MAPK3 (pp) RAF1","0.119",,"0.7","0.545",,,,"0.962","0.721"
,"pp",,"9606.ENSP00000263025 (pp) 9606.ENSP00000271889","false","pp","MAPK3 (pp) CREB3L4","0.049",,"0.9",,,,,"0.906","0.098"
,"pp",,"9606.ENSP00000263025 (pp) 9606.ENSP00000351342","false","pp","MAPK3 (pp) 84867",,,"0.9","0.642",,,,"0.978","0.441"
